Unnamed: 0	Cluster
DNASE1L3	81
DNASE2	41
DYNC1H1	29
AGL	86
DYNC1I1	41
DYNC1I2	84
DYNC1LI2	68
DNM2	20
DNMT1	30
TRDMT1	18
DNMT3A	14
DNMT3B	1
DNTT	46
DOCK1	90
DOCK2	51
DOCK3	11
DOK1	12
DXO	94
DPAGT1	5
ABAT	96
DPEP1	4
DPH2	70
DPP4	11
DPP6	73
DPT	46
DPYD	94
DPYS	19
DPYSL2	17
DPYSL3	32
AGRP	2
DR1	95
SLC26A3	96
DRD1	2
DRD2	65
DRD3	87
DRD4	39
DRD5	65
DRG2	94
JAG1	68
ARID3A	96
DRP2	34
ATN1	4
DSC1	12
DSC2	46
DSC3	55
DSCAM	18
RCAN1	80
DSG1	81
DSG2	22
AGT	80
DSG3	55
TSC22D3	85
DSP	33
EPYC	36
DSPP	18
SLC26A2	23
DTNA	12
DTNB	57
HBEGF	37
DTYMK	30
ECM2	32
DUSP1	19
DUSP2	64
DUSP3	47
DUSP4	37
DUSP5	38
DUSP6	26
DUSP7	26
AGTR1	84
DUSP8	21
DUSP9	57
DUT	30
DVL1	15
DVL2	3
DVL3	20
DYRK1A	54
AGTR2	87
TOR1A	72
E2F1	18
APLNR	51
E2F2	39
E2F3	83
E2F4	2
E2F5	91
E2F6	88
E4F1	19
GPR183	0
ECE1	15
AGXT	32
TYMP	8
ECH1	90
ECHS1	10
ECM1	33
ECT2	52
EDA	24
ABCA1	43
NR0B1	73
S1PR1	32
LPAR1	80
EDN1	85
EDN2	2
EDN3	73
EDNRA	73
AHCY	84
EDNRB	91
PHC1	67
PHC2	93
EEF1A1	59
EEF1A2	89
HIGD2A	13
KRT24	21
AGO3	43
AGO4	96
SCAMP5	65
EEF1B2	59
EEF1D	29
EEF2	82
EIF2D	94
EFNA1	9
EFNA2	34
EFNA3	53
EFNA4	25
EFNA5	85
EFNB1	72
EFNB2	81
EFNB3	14
EGF	65
CELSR3	24
CELSR2	67
MEGF6	50
MEGF8	50
MEGF9	46
EGFR	13
EGR1	43
EGR2	37
AHR	25
EGR3	3
EGR4	96
EHHADH	56
EIF1AX	17
DTX3	11
ZFC3H1	83
EEF2KMT	56
EIF2S1	88
EIF2B1	10
VSTM4	12
PAOX	50
EIF2S3	22
EPHA2	37
CT62	0
AHSG	18
EIF4A1	82
ZNF778	39
EIF4A2	78
EIF4B	62
EIF4E	91
EIF4EBP1	27
EIF4EBP2	12
EIF4G1	28
EIF4G2	82
EIF5	54
EIF5A	98
AIF1	57
ELANE	56
SERPINB1	42
ELAVL2	18
ELAVL1	10
ELAVL3	24
ELAVL4	32
ELF1	97
CADM4	57
ELF2	83
FAM76A	65
ELF3	25
A2M	86
ABCA2	20
ELF4	58
TXLNA	54
ELF5	25
ELK1	82
IBA57	57
APOBEC3A	81
APOBEC3F	96
ELK3	31
TET3	63
ELK4	8
PIKFYVE	3
ELN	46
SPRED2	71
EML1	11
EMD	66
MARK2	68
CEP112	41
FLCN	4
SAMD14	57
EMP1	16
LYRM9	73
CENPX	5
EMP2	53
EMP3	47
ADGRE1	23
ZBTB7C	87
HACD2	5
EMX1	65
PDE12	34
CTTN	15
EMX2	71
SMIM14	0
EN1	71
CRYBG1	68
EN2	0
TAPT1	39
ENDOG	10
LOC202181	36
ENG	80
ENO1	69
KHDRBS2	2
ENO2	20
ENO3	35
ENPEP	19
ENSA	22
AK1	82
SLC29A1	18
TUBB	27
R3HCC1	31
TMEM268	81
EP300	9
EPAS1	67
EPB41	39
EPB41L1	4
EPB41L2	30
EPB42	86
DMTN	90
AK2	59
STOM	60
EPHA1	85
EPHA3	86
EPHA4	73
EPHA5	87
EPHA7	11
EPHB1	34
EPHB2	86
HIPK1	9
EPHB3	68
AK4	28
EPHB4	16
EPHB6	53
EPHX1	85
EPHX2	86
STX2	46
CLN8	36
SENP5	80
EPO	34
EPOR	67
EPRS	76
EPS8	42
EPS15	80
NR2F6	93
SLC36A1	96
ERBB2	13
ERBB3	13
ERBB4	11
ERCC1	8
ERCC2	24
EREG	12
AKT1	10
EYA4	23
ERCC3	37
ERCC4	63
ERCC5	47
ERF	64
ERG	70
ERH	29
AKT2	39
ERN1	34
FBL	6
ESD	69
ESR1	0
ABCA3	94
ALAD	90
ESR2	57
ESRRA	47
ESRRB	39
ESRRG	86
ETF1	17
ETFA	66
ETFB	10
ALAS1	58
ETFDH	53
ETS1	86
ETS2	38
ETV1	74
ETV2	11
ETV3	39
ETV4	89
ETV5	43
ALAS2	86
ETV6	0
EVC	89
MECOM	86
EVI2A	63
EVPL	4
EVX1	24
ALB	32
EWSR1	10
EXT1	19
EXT2	50
EXTL1	39
EXTL2	94
EXTL3	24
EYA1	66
EYA2	16
ALCAM	84
EYA3	39
EZH1	51
EZH2	95
F2	41
F2R	90
ABCD1	50
F2RL1	47
F2RL2	87
F3	84
F5	3
F7	18
F8	75
F9	0
F10	96
ALDH1A1	42
F11	65
F12	94
F13A1	81
F13B	32
FAAH	90
FABP4	8
FABP1	46
FABP2	24
ALDH2	15
FABP3	33
FABP5	29
FABP6	11
FABP7	80
FANCA	18
FANCC	18
FANCE	53
ALDH3A1	42
ACSL1	60
ACSL3	78
ACSL4	46
FAH	50
PTK2B	14
BPTF	83
FANCG	74
ALDH1B1	86
FAP	53
FBLN1	85
FARSA	70
USP12	29
FASN	94
FAT1	37
FOLH1B	63
FAT2	96
ZCCHC24	47
UNC5B	57
FAU	82
FBLN2	53
ABCB7	84
ALDH1A3	55
FBN1	86
FBN2	8
SKA1	52
EFEMP1	94
FBP1	96
FCAR	18
FCER1A	53
USP32P2	31
MS4A2	87
FCER1G	86
FCER2	81
FCGR1A	87
FAM13C	87
MARCH8	9
HNRNPA3	91
ALDH3B1	49
JMJD1C	83
FAM171A1	94
NSUN6	96
HNRNPUL2	28
MICU2	10
FCGR2A	53
FCGR2B	32
ADGRF5	41
OARD1	22
FGD2	39
FCGR3B	74
PHACTR1	51
FCGRT	8
PXDC1	58
FKTN	28
PRPS1L1	2
TWISTNB	56
FCN1	19
CCZ1B	2
THSD7A	46
ALDH3B2	46
FCN2	32
DKFZP586I1420	64
FDFT1	27
ATXN7L1	18
FDPS	69
ADGRG3	65
TSPO2	39
KCTD20	18
SCUBE3	39
ALDH9A1	82
FDX1	43
SEMA3D	34
FDXR	48
FECH	98
FEN1	99
GPC4	90
ALDH3A2	85
FER	28
FES	51
FGA	98
FGB	94
FGD1	73
FGF1	12
FGF2	25
FGF3	2
FGF4	21
ABCD2	87
FGF5	34
FGF6	39
FGF7	19
FGF8	87
FGF9	4
FGF12	87
FGF13	60
FGF14	11
ALDOA	10
FGFR1	81
FGFR3	67
GPC5	18
FGFR2	14
FGFR4	67
FGG	98
FGL1	98
FGR	21
FH	10
FHIT	12
FHL1	11
FHL2	26
FHL3	23
VEGFD	86
CASC3	62
NID2	73
COG2	17
TFEC	73
LAMB4	34
FKBP1A	89
RRAS2	25
CLCA4	21
IKZF3	36
IKZF2	32
MRAS	39
ATF5	78
FKBP1B	86
COPZ1	69
COPG1	84
RASA3	32
PHLDA1	38
MTF2	6
HSPA4L	31
DNAJC8	59
PUF60	40
SCAF8	54
NLGN4Y	0
CEP162	41
ZNF652	42
ZFP30	0
RHOBTB3	74
COBLL1	94
RNF44	72
DLGAP4	68
RAB11FIP2	43
PPM1E	36
FRMPD1	11
DOLK	95
VASH1	50
ZNF507	34
AAK1	34
CPEB3	25
ADNP2	6
ANKRD26	18
LMTK2	39
NTNG1	34
CHSY1	95
ICK	0
ADGRL1	67
FKBP2	75
NLRP1	23
FNDC3A	81
ATG14	38
R3HDM2	60
SLITRK3	63
CNKSR2	87
FASTKD2	6
ZNF510	0
FKBP3	27
PPP6R1	23
NLGN1	56
SEC31A	5
DZIP1	66
PLEKHA6	19
ENPP4	53
INPP5F	23
MLXIP	42
TRAPPC8	60
MON1B	64
FKBP4	4
MORC2	3
ANKRD6	11
ZHX2	83
CLSTN1	89
WDR37	95
ABLIM3	85
FOXJ3	54
UBOX5	70
KHDC4	95
FKBP5	28
ZBTB1	6
ZNF365	56
BAHD1	12
DIS3	51
RPH3A	81
CEP164	21
DENND3	68
ARHGEF15	39
ALDOB	67
FOXG1	56
CARD8	96
RUFY3	42
BTBD3	3
SBNO2	9
EPN2	85
TRAK1	60
DHX30	88
SACM1L	40
FAN1	18
WDR47	64
RALY	44
KLRK1	74
MMRN1	56
NCBP2	5
CD93	86
MAPRE1	31
KIFAP3	66
MSRB2	10
MAPRE3	11
PLA2R1	87
ATF6	27
HABP4	8
SEPHS2	38
SEPHS1	1
RAB3GAP1	73
POMZP3	47
SIRT2	33
RPIA	61
ELL2	42
SCAP	89
SNW1	54
FOXF1	86
SHANK2	86
DKK1	93
KIN	97
CCT5	44
FOXF2	19
SLC4A1AP	3
P2RX2	39
TRIM32	54
SCMH1	94
FOXC1	93
FOXD1	93
TPX2	52
PAXIP1	1
AKR7A3	32
NT5C2	42
EFR3B	65
TCF25	20
NINL	72
DIP2C	19
MAST1	36
PDCD11	44
ACIN1	93
SORCS3	34
SV2C	46
MYH15	34
FOXI1	63
PCNX1	12
KDM2A	95
HMGXB3	21
CEP131	18
CEP152	46
TTC39A	72
IGSF9B	65
LIMCH1	89
RIMS1	87
ABCF1	71
ALDOC	98
FOXL1	39
WDFY3	91
DAAM1	60
MAPKBP1	43
PLCH1	71
KLHDC10	42
FOXE3	34
RAB21	67
STK38L	86
SPEN	6
FBXO21	42
GOLGA8A	78
EXOSC7	44
FAIM2	47
CNOT1	1
FOXJ1	86
SNRNP200	10
PALLD	55
TMCC1	9
PDZRN3	25
UNC13A	50
MYO16	2
KDM1A	44
RBM34	95
FOXC2	63
KDM4B	50
MAST3	96
USP33	60
DOP1A	58
SAMD4A	58
PHLPP2	71
ZNF292	83
PDZD2	21
WDTC1	82
XPO7	27
FOXE1	96
MYT1L	12
MON2	93
PDXDC1	68
TNIK	25
KIF21B	96
PDS5B	0
FNBP1	81
SMG1	0
FOXM1	52
ZHX3	56
ENDOD1	15
ZSWIM8	48
NCOA6	62
NMNAT2	86
CLUAP1	41
FOXD2	87
ZNF609	11
TBC1D9B	66
GGA2	8
WAPL	62
SETX	3
EMC1	75
CAND2	8
SETD1B	97
CMTR1	23
ERP44	86
HECW1	34
UHRF1BP1L	60
SWAP70	16
RRP1B	77
MYCBP2	91
VWA8	5
FOXO1	38
AVL9	7
KDM4C	67
PPRC1	6
ERC1	41
EXPH5	41
PEG10	9
FOXO3	93
ZNF423	11
ZC3H13	29
ARHGAP26	46
TTLL5	1
SIPA1L3	74
KIF1B	91
IQSEC2	65
CDK19	60
ZBTB43	64
AKR1B1	82
MCF2L2	87
TBC1D2B	64
FSTL4	39
MRPS27	1
RAP1GAP2	68
DDN	18
SPART	80
TNRC6B	8
CUL9	50
NFASC	19
TOGARAM1	64
NPIPB3	73
TAB2	6
HIC2	71
FLG	81
ATP10B	73
CLASP2	70
CAMTA2	21
POGZ	83
COLGALT2	9
PLXND1	86
FLI1	18
ATG2A	20
GPATCH8	62
RAD54L2	70
PHF8	3
KDM6B	21
EPB41L3	53
SMC5	91
N4BP3	2
MAST2	23
FLII	4
ZZEF1	9
ANKLE2	31
DCUN1D4	19
LRCH1	36
ZC3H3	71
NACAD	11
FCHO1	11
MLANA	81
FRMD4B	9
GRAMD4	9
CIC	24
NCDN	33
CLCC1	46
SEPT6	46
TBC1D9	8
FLNA	89
WDR43	6
SNX13	14
MAPK8IP3	58
GGA3	83
MPRIP	29
NUP205	27
STAB1	90
EFR3A	60
RTF1	83
SLC35D1	64
FLNB	60
TTLL12	89
GPD1L	5
ABRAXAS2	95
METAP1	1
ZCCHC14	3
LPIN1	93
SEPT8	8
CEP68	71
PASK	43
RGL1	74
FLNC	33
RFTN1	19
DIP2A	12
LARP4B	6
RCOR1	95
PHLDB1	20
KANK1	25
FLOT2	84
UBXN4	12
CYFIP1	90
ATG4B	72
GANAB	5
FBXL7	11
MDN1	91
FAM120A	10
FAF2	3
PSME4	60
GSE1	71
ATP11B	86
FAM168A	23
PMPCA	29
ARL6IP1	29
ACSBG1	12
PLEKHM2	43
SYT11	20
MLC1	80
FLT1	14
JMJD6	77
ZC3H4	97
RRS1	88
SULF1	11
XPO6	62
PRRC2C	6
TBC1D1	81
ZFR2	2
NBEAL2	86
FBXO28	25
FLT3	81
DTX4	68
RHOBTB2	12
RRP12	64
SYNE2	28
NUP210	51
PLCL2	64
ARHGEF9	67
FLT3LG	11
VPS13A	28
SEL1L3	66
TBC1D12	64
EXOC6B	34
DNAJC9	29
SIK2	67
PLCB1	56
ARC	71
PHLPP1	83
FLT4	65
TMEM131L	81
PACS2	8
COBL	80
ANKRD28	80
PDS5A	40
ASTN2	70
BOP1	44
KIAA0556	14
RPRD2	95
ATP11A	0
MINAR1	56
OTUD3	3
ANKRD12	83
KAZN	93
MTCL1	3
SCFD1	15
DENND5A	3
DDHD2	22
FMO1	19
CAMTA1	19
PPIP5K2	27
MCF2L	4
ZC3H7B	18
EXOC7	47
ADGRL2	53
DNMBP	83
MGA	6
FMO2	22
TSPYL4	95
CAMSAP2	19
TASOR	31
CLEC16A	43
POFUT2	4
KLHL18	12
CLUH	47
NUP160	81
FMO3	41
MTUS2	0
CSTF2T	88
ADGRL3	18
KIAA1107	11
WWC1	55
AGTPBP1	28
IQCE	4
FMO4	67
FBXW11	16
SMG6	16
ANKS1A	28
MGRN1	58
BICD2	60
FMO5	12
ATMIN	31
EHBP1	5
WSCD1	24
KIF13B	47
UBR2	0
ACSL6	0
NEMP1	74
FKBP15	68
ICOSLG	39
SIN3B	37
FMOD	12
NCAPD3	28
DMXL2	46
KIAA0930	72
SATB2	80
SLC9A8	20
CUX2	11
DNAJC13	66
TUT4	73
FMR1	9
TRIM2	19
RPGRIP1L	87
MAN2B2	75
WASHC4	29
USP22	54
NEDD4L	12
SASH1	83
TBC1D30	32
TTC28	60
CLASP1	60
DPY19L1	28
SZT2	96
WDR7	63
SYNM	78
JADE2	95
VPS39	4
AFF2	39
DNAJC16	60
ESYT1	66
SYNE1	3
SMCHD1	46
DOCK9	53
PHF24	0
FN1	16
U2SURP	62
KHNYN	12
UBR4	95
SUN1	12
HAUS5	18
VPS8	66
ANGEL1	8
USP24	28
FAM189A1	65
FNBP4	95
ZNF629	68
PSD3	80
OBSL1	4
ARHGEF12	91
KIAA0895	53
LARP1	1
PPP1R13B	14
PUM2	62
ARHGEF18	58
TNS2	66
CRTC1	24
UFL1	28
RRP8	88
ICE1	83
SRGAP2	46
SMG5	31
AHCYL2	16
MAU2	64
SPECC1L	88
NCSTN	75
NUDCD3	29
SIK3	3
MED13L	42
FNTA	42
ZDHHC17	22
ECPAS	27
ADNP	54
LARS2	44
PIP5K1C	68
NCAPH	52
PPWD1	25
CTDNEP1	93
ATP13A2	15
FRAT2	83
FBXO46	64
EXOSC2	88
DICER1	1
COTL1	47
SIRT5	41
SIRT4	2
SIRT3	81
SIRT1	38
COMMD3	10
NCS1	19
ZFPM2	11
KCNH4	39
MLYCD	9
CRB1	34
FNTB	15
ITGB3BP	30
TMED3	82
TDRD7	78
GRIP1	87
SLC7A8	73
RYBP	38
TPSD1	65
AP4E1	87
GPR161	2
RHOQ	73
LINC01565	39
TARDBP	73
CELA3B	65
HARS2	17
ATP1B4	87
SLC35A3	15
SLC44A1	73
SF3B3	1
SF3B1	29
ANGPTL2	14
ABCB9	24
ABCA6	56
ABCA5	3
HEY1	9
ICMT	69
GCAT	94
CBX6	68
NPTXR	46
CBX5	30
PHF3	97
TRAM1	46
CAPN7	60
ETHE1	72
QPRT	28
BRD4	47
SEC11A	82
ISCU	79
FOLR1	98
SEC61G	69
PES1	17
TGDS	6
LEPROTL1	81
CES3	21
CBX7	72
HEY2	56
TNFRSF13B	24
HAAO	57
MACF1	29
FOLR2	8
DAAM2	96
ZFYVE26	64
RIMBP2	11
TMEM131	23
BICRAL	83
LRRC8B	56
TTC9	53
POFUT1	10
KCTD2	47
NUP188	10
SUZ12	62
SCRIB	55
SPIDR	21
MORC3	83
SLC39A14	3
MTREX	91
R3HDM1	28
FOLR3	65
RPL13A	59
KAT6B	31
CABIN1	66
SRRM2	42
ARHGAP45	51
ACAP2	80
ZNF281	38
CLCF1	88
FOS	67
NNT	69
MMD	8
PRAME	90
PIK3R5	39
TNPO3	91
ADAT1	67
OR52A1	39
SLC16A8	39
FOSB	20
SEC14L2	8
MAPK8IP2	65
RBFOX2	85
SEZ6L	65
ATP6V0A2	31
SYNGR4	39
LILRA4	41
TTC33	86
DNPEP	20
FOSL2	58
PSD4	51
CDK20	50
HYAL4	51
TSPAN12	85
TSPAN15	4
PIGN	98
WBP2	85
FPGS	10
GTPBP4	6
CLDN14	34
CHST5	2
DDAH2	53
LPAR3	11
ARL2BP	86
PADI4	18
FPR1	53
DDAH1	25
FPR2	18
CDC42EP4	83
SMUG1	71
TMEM50A	69
DDX58	33
ELP5	80
KLHDC2	37
CARHSP1	74
FPR3	65
PDSS1	17
FAM215A	87
LEMD3	3
HEBP2	53
ORC6	99
ORC3	74
OPN3	47
ACOT9	29
PATZ1	6
AMACR	89
CLEC5A	32
CORO1C	60
DAPK2	57
CD2AP	53
MKRN1	42
MKRN2	62
PHLDA3	37
ZMYND8	60
PPY2P	34
PYY2	18
SH3BP1	20
TSSK2	36
ZIM2	2
NTSR2	36
BACE1	96
RUSC1	16
CBLC	85
SPO11	87
PRND	2
BRD7P3	2
CA14	86
KPNA6	25
SSBP2	53
NUP62	54
RABGAP1	31
LRRC6	86
HSPBP1	84
LDOC1	41
LY96	73
EDC4	31
PPP1R15A	58
PLD3	50
ARFIP2	54
SSBP3	11
POLA2	1
TRIM29	55
PLXNB2	72
SLC7A11	17
LSM5	30
PLA2G15	48
ZKSCAN5	64
CEMIP2	48
STX12	8
SMPX	35
SH3BP4	42
RAB38	55
PRKD3	80
KCNE4	9
CADM1	48
GSPT2	38
GABARAPL1	33
NPAP1	34
BHMT2	4
AIPL1	34
SDF2L1	74
PPIL2	63
PITPNB	6
PISD	3
OSBP2	51
MAFF	58
IL17RA	21
FLRT3	42
FLRT2	51
FLRT1	11
FKBP8	41
BRD1	58
APOL2	3
BCL2L13	16
MTCH1	73
MTCH2	5
ALK	21
ALOX12	32
FXN	44
ABCA4	34
ALOX5	86
ALOX5AP	94
KIF4A	52
IFIT5	3
EML2	85
FTSJ1	44
LAMP5	46
NAA80	8
TFIP11	38
PANX1	71
CLDN15	12
FJX1	68
PRPF6	47
ZNF318	7
ALOX12B	81
FRK	63
CNPY4	24
ALOX15	12
RNASEH1	70
POLR2J2	67
ALOX15B	21
MTOR	41
ALPI	63
FRG1	82
FRZB	19
FSHB	65
ALPL	56
CENPI	99
FSHR	34
NR5A2	34
FTH1	19
ABL1	97
ALPP	11
ALPG	11
FTL	82
ADAM2	36
NR5A1	2
FUCA1	79
GAST	57
FUS	1
FUT1	14
FUT2	28
FUT3	19
FUT6	19
FUT7	12
FUT8	29
KDSR	3
PRR14L	36
SERHL2	12
ACKR1	15
FYB1	22
FYN	73
ZBTB38	42
FZD2	74
SLC25A30	34
IFI6	75
CERS6	90
G6PC	19
G6PD	89
YTHDF3	97
RALGAPA1	81
KCTD13	21
ASPHD1	18
EHBP1L1	90
SLC37A4	10
GAGE1	87
ZDHHC24	49
MCM9	83
LPCAT4	53
XRCC6	84
GAA	48
GAB1	63
GABBR1	67
CBARP	63
GABPA	91
GABPB1	40
GABRA1	63
GABRA2	56
GABRA3	39
GABRA4	34
GABRA5	36
SDHAP1	33
GABRA6	63
ADAM5	34
GABRB1	36
ZNF549	34
GABRB2	39
GABRB3	63
STEAP1B	56
GABRD	57
EML3	85
GABRE	8
GABRG2	63
GABRG3	34
GABRP	25
GABRR1	87
KANK3	57
SERINC5	46
ALX3	2
GABRR2	39
GAD1	96
GAD2	11
C2orf72	21
KIAA1549L	32
HYPM	65
SLC24A2	34
C22orf31	63
TBC1D22A	51
C22orf24	65
CBY1	67
SUN2	60
DSTYK	9
RASGRP3	57
RAB3GAP2	42
DGCR11	39
DGCR9	2
RAD54B	99
TMEM59L	57
CFAP45	86
CIZ1	60
FBXO7	29
FSCN2	34
PGLS	69
QPCT	20
ZNF324	58
AMBN	39
GAK	47
SLC39A6	10
GCA	28
LMOD1	19
SPDEF	85
LSM4	27
BAMBI	37
VAX2	73
RHBDD3	67
TTLL1	57
GALC	73
SAMM50	78
ATXN10	19
TNFAIP8	42
KLK5	68
NOCT	57
GALE	48
ARIH1	83
MTO1	88
DNAJB5	2
TPSG1	39
BACE2	90
FBXL2	98
TXN2	75
TMEM184B	4
B4GALNT1	63
SULT4A1	66
POU2F3	87
MGAT4C	87
NIPBL	46
RAB26	4
COG4	75
GALK1	28
METTL7A	46
ABTB2	37
ASF1A	31
MOB4	95
YIPF3	50
ANAPC13	84
PARM1	11
GALK2	0
ZNF345	34
ARMC8	31
FAM149A	98
BRMS1	78
CATSPERZ	96
PART1	78
WHRN	43
USP49	36
ABHD14A	90
PRKD2	64
GALR1	36
RPL36	29
MPC2	85
LETMD1	13
SPEF1	86
MXRA5	86
DCAF13	36
GALNS	50
TMEM186	88
ZNF473	88
GALNT1	60
ABI3BP	0
PAMR1	19
TRIM58	0
EEF1AKMT3	19
INTS7	70
RNF19A	96
RCHY1	6
AMBP	32
GALNT2	10
IFFO1	2
CCDC28A	33
OLFML2B	80
ANAPC15	5
TMEM158	2
AHCTF1	6
GALNT3	12
POT1	94
NDUFAF3	49
ALS2CL	90
NCR3	2
GALT	8
NELFB	29
HSPA12A	4
SGMS1	42
MYRIP	56
NOL11	6
ASPM	52
SOSTDC1	53
GAMT	8
CLIC4	69
NSL1	10
WWTR1	89
SAMHD1	8
FAM98A	29
TPGS2	61
NECTIN3	56
KBTBD2	97
SYF2	9
RWDD3	80
SEC31B	8
PNISR	29
KANK2	29
GAP43	46
ADGRA2	53
NUDT13	46
TMEM87A	60
C2CD2	68
GAPDH	69
SH2B1	8
UNC50	42
MMACHC	56
EGFL6	2
TIPARP	54
NECAP1	68
CHMP2B	60
DHRS7B	68
AAR2	95
NGDN	97
KRT23	68
TSKU	31
HINFP	71
SNED1	11
HIGD1A	5
REXO2	17
IBTK	29
CLIP3	11
AOC1	72
TBC1D10B	47
RNF167	20
MOXD1	86
GORASP2	80
C2CD3	50
TKFC	41
ZZZ3	6
SPATS2L	82
TENM4	46
NSMF	81
L3MBTL1	50
RPAP1	46
FAM32A	82
LRIG1	3
UPF2	62
LRP10	79
PTCD1	70
ACOT11	2
PLEKHG3	19
OSBPL3	4
SUSD5	53
ATRNL1	87
IPCEF1	80
GLCE	9
ZNF451	38
SIPA1L1	56
CHD5	65
SS18L1	38
SETBP1	60
UBXN7	12
LTN1	1
CNTNAP2	86
ZNF500	71
FAM169A	12
SLITRK5	80
PPP1R16B	67
DNM3	66
AUTS2	80
SENP6	31
RAB11FIP5	47
ANKRD17	62
GIGYF2	95
ERC2	56
APPL1	91
DECR2	15
RAI14	19
LSM14A	0
RTL8A	14
POLDIP2	82
LINC02249	2
TBC1D29P	65
ARHGEF26	0
KLK13	74
GGA1	43
HERC4	87
TOR1AIP1	60
CCDC9	63
DCAF4	36
CHTOP	6
EDRF1	31
SZRD1	89
WIPI2	64
LRIT1	34
PYGO1	96
CCDC69	20
TANC2	11
WSB1	8
LDLRAP1	55
PRPF31	18
TCTN3	15
KIF1BP	13
GAPVD1	29
TRPC4AP	31
SERBP1	82
TES	19
ZBTB20	12
LINC00588	87
TTLL3	24
IRF2BP1	67
TRAF3IP1	65
C10orf12	87
LRRC32	36
RIBC2	63
NAT9	70
ZNF337	68
ABCA12	9
NOC2L	98
RSL1D1	17
SENP3	44
GARS	1
TIPRL	74
INTS1	67
NPHP4	57
GART	28
OR1F2P	65
OR1A2	34
GAS1	9
FBXW2	60
PTPN22	96
AMD1	62
GAS2	91
GMEB2	88
SPAG8	65
PITPNC1	16
GAS6	67
OR2F1	65
OR2B6	87
GAS8	32
ARL5A	91
FBXW4P1	19
PHGDH	30
STAP1	53
B3GAT3	89
GATA1	32
TIAM2	36
FBXO2	51
FBXL6	72
FBXL5	25
FBXL4	60
LCE2B	81
GATA2	58
FAM50B	68
KLHL3	41
GATA3	21
KCNG2	39
CLEC4E	36
PTTG3P	74
CABYR	96
NKX2-8	57
GATA4	12
FBXO24	39
FBXO22	63
SLC13A4	63
FBXO9	10
GATA6	71
FBXO5	52
FBXO4	87
FBXO3	16
HIBCH	15
VPS33B	68
TINF2	78
SACS	62
PLA2G2D	23
GATM	28
IL1RAPL2	34
FGF20	36
ERAL1	17
CLDN17	65
ARFGAP3	78
ANKRD2	57
AK5	32
GALNT8	34
FGF21	50
MYCBP	49
SERGEF	24
EHF	85
GBAP1	16
NIPSNAP2	5
GBE1	4
GBP1	73
GAPDHS	73
OR7A17	39
GBP2	9
HSPB8	3
GNL3	62
FAM162A	49
GBX1	65
GBX2	11
GC	32
GCDH	89
GCG	34
GCGR	39
GCH1	3
GCHFR	4
GCK	65
GCKR	2
LHX6	41
PTPN18	80
SEZ6L2	4
NUPR1	4
PPP1R14B	69
OR10J1	34
KAT2A	8
NR6A1	65
PLEK2	55
AMELX	87
GCNT1	95
NARF	13
SLC17A5	11
CNNM4	21
CNNM3	8
CNNM1	2
HEYL	39
MYOF	16
GCNT2	86
CHIC2	26
INTS6	95
TIMM13	1
TIMM10	17
TIMM9	77
TIMM8B	78
AGO1	46
IL36RN	12
DAZAP1	27
OR12D2	39
OR11A1	34
OR10H3	34
OR10H2	87
OR10H1	39
ITGB1BP2	2
AATF	29
RGS17	19
SRPK3	21
PCOLCE2	56
OSTF1	22
GDF2	24
BSCL2	66
DUX4L8	63
GREM1	71
CKAP2	6
MRPL46	6
AMELY	39
MSTN	87
TBL2	17
GDF9	39
ELP4	94
GDF10	63
GDI1	50
OR7E24	87
GDI2	62
OR7C2	65
OR7A5	34
SEC14L3	34
OR7C1	34
BRD3OS	89
GDNF	39
GEM	58
OR2W1	87
ADGRF1	57
AMFR	22
GFAP	63
OR2J2	34
GFER	4
OR2H1	65
GFI1	0
GFPT1	94
GFRA1	53
NUFIP1	88
GFRA2	63
RPS6KC1	31
SH3YL1	66
GFRA3	18
HAVCR1	81
GGCX	41
GGT1	8
AMH	65
B4GALT1	46
GGT5	98
STEAP1	94
OPLAH	72
GH1	36
GH2	2
AMHR2	39
GHR	85
GHRH	65
GHRHR	65
GHSR	2
CBLIF	36
GIP	18
SMR3A	0
RANBP6	95
HBP1	33
GIPR	2
NBEA	86
GJA1	19
CHORDC1	6
SEC22A	7
PABPC1	10
AKAP8L	43
RNF11	66
FETUB	32
CYFIP2	23
ABL2	36
AMPD1	36
GJA3	39
DNAJC2	6
TCL6	36
USP21	17
FGF22	65
GJA4	11
TPK1	80
KCNV1	87
CNPPD1	43
BEX3	89
DNAI1	63
GJA5	34
NPTN	23
FOXD3	87
FOXB1	34
GJA8	39
MLH3	83
ATP2C1	98
ZBTB32	96
ACAD8	8
NOX1	11
SIGLEC7	2
TRMT2A	18
PKD2L2	87
UTP25	83
PELP1	74
SND1	84
GJB1	90
ANKRD1	64
NSG1	8
STAU2	86
PPA2	27
GHITM	90
GJB3	55
DAPP1	36
VPS41	66
LAMP3	41
TSPAN13	5
LYPD3	68
B9D1	16
RPUSD2	25
B3GAT1	63
UQCRQ	49
GJB5	2
ST6GALNAC4	15
CACNG5	39
CACNG4	2
KCNMB3	63
TRAPPC3	40
TAF5L	71
CLUL1	39
AMPD2	8
GK	46
CACYBP	1
EIF2AK1	28
ZBTB11	54
DMAC2L	27
FAM155B	2
BBC3	24
PDE7B	34
GK2	2
DKKL1	24
DKK4	96
DKK3	11
DKK2	21
INPP5J	57
AFF4	56
CYTH4	96
HSPB7	51
GK3P	46
